OBJECTID,EPT,Cnt_EPT
-1,3018035,1
-1,3018036,1
-1,3018037,1
-1,3018040,1
-1,3018041,1
-1,3018044,1
-1,3018046,1
-1,3018047,1
-1,3018048,1
-1,3018049,1
-1,3018050,1
-1,3018053,1
-1,3018058,1
-1,3018060,1
-1,3018061,1
-1,3018064,1
-1,3018066,1
-1,3018067,1
-1,3018068,1
-1,3018069,1
-1,3018070,1
-1,3018071,1
-1,3018072,1
-1,3018073,1
-1,3018074,2
-1,3018075,1
-1,3018078,1
-1,3018079,1
-1,3018080,1
-1,3018081,1
-1,3018082,1
-1,3018083,1
-1,3018084,1
-1,3018085,1
-1,3018086,1
-1,3018088,1
-1,3018089,2
-1,3018092,1
-1,3018093,2
-1,3018095,1
-1,3018097,2
-1,3018099,1
-1,3018102,2
-1,3018103,1
-1,3018105,2
-1,3018106,1
-1,3018109,2
-1,3018118,2
-1,3018124,1
-1,3018146,1
-1,3018147,1
-1,3018148,1
-1,3018149,1
-1,3018150,2
-1,3018175,4
-1,3018177,1
-1,3018199,1
-1,3018201,1
-1,3018205,2
-1,3018209,1
-1,3018210,1
-1,3018211,1
-1,3018212,1
-1,3018213,1
-1,3018214,1
-1,3018215,1
-1,3018216,1
-1,3018261,1
-1,3018268,1
-1,3018272,1
-1,3018278,1
-1,3018292,1
-1,3018294,2
-1,3018300,1
-1,3018308,1
-1,3018309,1
-1,3018310,1
-1,3018311,2
-1,3018317,1
-1,3018319,1
-1,3018320,1
-1,3018321,1
-1,3018322,2
-1,3018323,1
-1,3018324,1
-1,3018326,1
-1,3018327,1
-1,3018328,1
-1,3018329,1
-1,3018330,1
-1,3018331,1
-1,3018332,1
-1,3018334,1
-1,3018340,1
-1,3018342,1
-1,3018344,1
-1,3018345,2
-1,3018346,1
-1,3018347,2
-1,3018349,1
-1,3018350,1
-1,3018354,3
-1,3018355,1
-1,3018357,1
-1,3018360,1
-1,3018361,1
-1,3018364,1
-1,3018366,1
-1,3018367,1
-1,3018370,1
-1,3018372,1
-1,3018379,1
-1,3018380,1
-1,3018382,1
-1,3018383,1
-1,3018387,2
-1,3018393,1
-1,3018394,2
-1,3018395,1
-1,3018397,2
-1,3018398,2
-1,3018429,1
-1,3018591,1
-1,3018593,1
-1,3018597,2
-1,3018598,1
-1,3018600,1
-1,3018608,1
-1,3018609,1
-1,3018616,1
-1,3018617,1
-1,3018618,1
-1,3018622,1
-1,3018633,1
-1,3018634,1
-1,3018635,1
-1,3018636,1
-1,3018638,1
-1,3018640,1
-1,3018642,1
-1,3018646,1
-1,3018648,1
-1,3018649,1
-1,3018651,1
-1,3018652,1
-1,3018653,1
-1,3018654,1
-1,3018655,1
-1,3018668,1
-1,3018669,1
-1,3018670,1
-1,3018673,1
-1,3018675,1
-1,3018678,1
-1,3018679,1
-1,3018682,1
-1,3018683,1
-1,3018686,1
-1,3018688,1
-1,3018690,1
-1,3018691,2
-1,3018701,1
-1,3018707,1
-1,3018708,1
-1,3018709,1
-1,3018715,1
-1,3018731,1
-1,3018732,1
-1,3018734,1
-1,3018735,1
-1,3018737,1
-1,3018739,1
-1,3018741,1
-1,3018742,1
-1,3018745,1
-1,3018746,1
-1,3018748,1
-1,3018751,1
-1,3018753,1
-1,3018754,1
-1,3018756,1
-1,3018759,1
-1,3018761,1
-1,3018762,1
-1,3018764,1
-1,3018765,1
-1,3018766,1
-1,3018768,1
-1,3018769,1
-1,3018770,1
-1,3018771,1
-1,3018774,1
-1,3018775,2
-1,3018776,1
-1,3018777,1
-1,3018780,4
-1,3018781,1
-1,3018785,2
-1,3018786,1
-1,3018789,2
-1,3018791,1
-1,3018793,1
-1,3018794,1
-1,3018801,1
-1,3018802,1
-1,3018803,1
-1,3018804,1
-1,3018805,3
-1,3018807,2
-1,3018808,1
-1,3018810,2
-1,3018816,1
-1,3018818,1
-1,3018826,1
-1,3018828,1
-1,3018829,1
-1,3018830,1
-1,3018834,1
-1,3018846,1
-1,3018847,1
-1,3018856,1
-1,3018858,1
-1,3018859,1
-1,3018861,1
-1,3018863,1
-1,3018864,1
-1,3018867,1
-1,3018868,1
-1,3018869,1
-1,3018870,1
-1,3018871,2
-1,3018872,1
-1,3018873,1
-1,3018875,1
-1,3018878,1
-1,3018880,1
-1,3018881,1
-1,3018882,1
-1,3018883,1
-1,3018885,1
-1,3018890,1
-1,3018891,1
-1,3018894,1
-1,3018896,1
-1,3018899,1
-1,3018900,1
-1,3018910,2
-1,3018913,2
-1,3018916,1
-1,3018917,1
-1,3018918,1
-1,3018919,1
-1,3018920,1
-1,3018921,1
-1,3018938,1
-1,3019397,1
-1,3019399,1
-1,3019402,1
-1,3019403,2
-1,3019405,1
-1,3019412,1
-1,3019414,1
-1,3019415,1
-1,3019416,1
-1,3019417,1
-1,3019418,1
-1,3019420,1
-1,3019421,1
-1,3019422,1
-1,3019423,1
-1,3019429,1
-1,3019430,2
-1,3019431,2
-1,3019433,1
-1,3019434,1
-1,3019435,1
-1,3019437,1
-1,3019438,1
-1,3019443,1
-1,3019444,1
-1,3019445,1
-1,3019450,1
-1,3019451,1
-1,3019453,2
-1,3019454,1
-1,3019456,1
-1,3019457,2
-1,3019458,1
-1,3019459,1
-1,3019460,1
-1,3019461,1
-1,3019462,1
-1,3019464,1
-1,3019465,2
-1,3019467,1
-1,3019468,1
-1,3019469,1
-1,3019470,1
-1,3019471,1
-1,3019472,1
-1,3019475,1
-1,3019477,1
-1,3019478,1
-1,3019479,1
-1,3019480,2
-1,3019483,1
-1,3019485,1
-1,3019489,1
-1,3019490,1
-1,3019491,1
-1,3019492,1
-1,3019493,2
-1,3019496,2
-1,3019498,1
-1,3019499,1
-1,3019500,1
-1,3019503,2
-1,3019505,1
-1,3019507,1
-1,3019512,2
-1,3019515,1
-1,3019516,1
-1,3019517,2
-1,3019518,1
-1,3019519,1
-1,3019520,2
-1,3019521,3
-1,3019522,1
-1,3019523,1
-1,3019524,1
-1,3019525,1
-1,3019528,1
-1,3019529,1
-1,3019530,2
-1,3019531,1
-1,3019546,2
-1,3019547,1
-1,3019548,1
-1,3019550,1
-1,3019551,1
-1,3019553,1
-1,3019554,1
-1,3019555,1
-1,3019556,1
-1,3019557,1
-1,3019560,1
-1,3019561,1
-1,3019563,1
-1,3019564,1
-1,3019565,1
-1,3019567,1
-1,3019569,1
-1,3019570,1
-1,3019571,2
-1,3019574,1
-1,3019575,1
-1,3019576,1
-1,3019577,1
-1,3019579,1
-1,3019580,1
-1,3019581,1
-1,3019582,1
-1,3019583,1
-1,3019584,1
-1,3019587,1
-1,3019588,2
-1,3019594,2
-1,3019598,1
-1,3019599,1
-1,3019600,2
-1,3019601,1
-1,3019602,2
-1,3019603,2
-1,3019604,1
-1,3019605,1
-1,3019606,1
-1,3019608,2
-1,3019609,1
-1,3019610,1
-1,3019611,1
-1,3019612,2
-1,3019613,1
-1,3019614,1
-1,3019615,1
-1,3019616,1
-1,3019617,1
-1,3019619,1
-1,3019620,1
-1,3019621,1
-1,3019622,1
-1,3019623,1
-1,3019626,1
-1,3019627,1
-1,3019631,1
-1,3019632,1
-1,3019633,2
-1,3019634,1
-1,3019635,1
-1,3019636,1
-1,3019639,1
-1,3019641,1
-1,3019642,1
-1,3019649,1
-1,3019650,1
-1,3019653,1
-1,3019659,1
-1,3019660,1
-1,3019661,1
-1,3019662,1
-1,3019663,1
-1,3019664,1
-1,3019665,1
-1,3019686,2
-1,3019691,1
-1,3019699,1
-1,3019700,1
-1,3019701,1
-1,3019702,1
-1,3019703,1
-1,3019704,1
-1,3019705,1
-1,3019706,1
-1,3019707,1
-1,3019709,1
-1,3019710,2
-1,3019712,1
-1,3019714,1
-1,3019717,1
-1,3019766,1
-1,3019770,1
-1,3019771,1
-1,3019774,2
-1,3019775,1
-1,3019777,2
-1,3019778,1
-1,3019779,2
-1,3019780,1
-1,3019784,1
-1,3019785,1
-1,3019786,1
-1,3019787,1
-1,3019788,1
-1,3019789,1
-1,3019790,1
-1,3019791,1
-1,3019792,1
-1,3019793,1
-1,3019794,1
-1,3019796,2
-1,3019797,1
-1,3019800,1
-1,3019801,1
-1,3019802,1
-1,3019803,2
-1,3019805,2
-1,3019806,1
-1,3019807,2
-1,3019809,1
-1,3019810,1
-1,3019811,1
-1,3019812,1
-1,3019815,1
-1,3019816,1
-1,3019826,1
-1,3019829,1
-1,3019830,1
-1,3019833,1
-1,3019834,1
-1,3019836,1
-1,3019844,1
-1,3019845,1
-1,3019846,1
-1,3019847,1
-1,3019848,1
-1,3019849,1
-1,3019850,1
-1,3019851,1
-1,3019858,2
-1,3019860,1
-1,3019861,1
-1,3019864,1
-1,3019865,1
-1,3019866,1
-1,3019868,1
-1,3019869,1
-1,3019870,1
-1,3019871,1
-1,3019873,1
-1,3019874,1
-1,3019876,2
-1,3019877,1
-1,3019880,1
-1,3019884,1
-1,3019891,1
-1,3019892,1
-1,3019893,1
-1,3019904,1
-1,3019905,1
-1,3019907,1
-1,3019913,1
-1,3019928,1
-1,3019929,1
-1,3019930,1
-1,3019934,1
-1,3019935,1
-1,3019949,1
-1,3019958,1
-1,3019971,1
-1,3020003,1
-1,3020027,1
-1,3020036,1
-1,3020068,1
-1,3020135,1
-1,3020137,1
-1,3020153,1
-1,3020176,1
-1,3020201,2
-1,3020257,2
-1,3020275,1
-1,3020278,1
-1,3020281,1
-1,3020289,1
-1,3020307,1
-1,3020320,1
-1,3020329,1
-1,3020353,1
-1,3020354,1
-1,3020373,1
-1,3020378,2
-1,3020379,1
-1,3020380,1
-1,3020381,1
-1,3020383,1
-1,3020384,1
-1,3020385,1
-1,3020386,1
-1,3020387,1
-1,3020388,1
-1,3020389,1
-1,3020390,1
-1,3020391,1
-1,3020392,1
-1,3020393,1
-1,3020394,1
-1,3020400,1
-1,3020401,1
-1,3020404,1
-1,3020408,1
-1,3020409,1
-1,3020410,1
-1,3020411,2
-1,3020423,1
-1,3020424,1
-1,3020426,1
-1,3020428,1
-1,3020433,1
-1,3020434,1
-1,3020435,1
-1,3020437,1
-1,3020438,1
-1,3020440,1
-1,3020441,1
-1,3020443,1
-1,3020445,1
-1,3020449,1
-1,3020452,1
-1,3020470,1
-1,3020472,1
-1,3020474,1
-1,3020476,1
-1,3020478,1
-1,3020480,1
-1,3020481,1
-1,3020483,1
-1,3020484,1
-1,3020485,1
-1,3020486,1
-1,3020499,1
-1,3020501,1
-1,3020506,1
-1,3020508,1
-1,3020511,1
-1,3020522,1
-1,3020524,1
-1,3020525,1
-1,3020526,1
-1,3020530,1
-1,3020531,2
-1,3020532,2
-1,3020539,2
-1,3020541,1
-1,3020543,2
-1,3020545,1
-1,3020547,1
-1,3020549,1
-1,3020552,1
-1,3020554,1
-1,3020557,1
-1,3020559,1
-1,3020562,1
-1,3020565,1
-1,3020567,1
-1,3020569,1
-1,3020571,2
-1,3020574,1
-1,3020576,1
-1,3020577,1
-1,3020578,1
-1,3020580,1
-1,3020583,1
-1,3020585,1
-1,3020586,1
-1,3020588,1
-1,3020592,1
-1,3020595,1
-1,3020597,1
-1,3020598,1
-1,3020600,1
-1,3020601,1
-1,3020602,1
-1,3020609,1
-1,3020611,1
-1,3020612,1
-1,3020635,1
-1,3020636,1
-1,3020637,1
-1,3020638,1
-1,3020641,1
-1,3020642,1
-1,3020643,1
-1,3020651,1
-1,3020653,1
-1,3020658,1
-1,3020660,1
-1,3020665,1
-1,3020668,1
-1,3020672,1
-1,3020676,1
-1,3020679,1
-1,3020680,1
-1,3020700,2
-1,3020703,1
-1,3020705,1
-1,3020717,1
-1,3020718,1
-1,3020720,1
-1,3020721,1
-1,3020723,1
-1,3020725,1
-1,3020760,1
-1,3020761,1
-1,3020764,1
-1,3020766,1
-1,3020768,1
-1,3020770,1
-1,3020771,1
-1,3020772,1
-1,3020774,1
-1,3020778,3
-1,3020780,1
-1,3020781,1
-1,3020783,2
-1,3020785,2
-1,3020789,1
-1,3020790,1
-1,3020792,1
-1,3020793,1
-1,3020794,1
-1,3020796,1
-1,3020797,2
-1,3020798,1
-1,3020800,1
-1,3020802,2
-1,3020807,1
-1,3020808,1
-1,3020809,1
-1,3020810,1
-1,3020812,2
-1,3020814,1
-1,3020820,1
-1,3020821,1
-1,3020822,1
-1,3020828,1
-1,3020831,1
-1,3020832,2
-1,3020837,1
-1,3020838,1
-1,3020839,1
-1,3020840,1
-1,3020846,1
-1,3020847,1
-1,3020850,1
-1,3020866,3
-1,3020871,2
-1,3020872,1
-1,3020873,1
-1,3020877,1
-1,3020881,1
-1,3020882,1
-1,3020884,1
-1,3020886,1
-1,3020887,1
-1,3020889,1
-1,3020891,1
-1,3020897,1
-1,3020898,2
-1,3020899,2
-1,3020901,1
-1,3020905,1
-1,3020906,2
-1,3020907,1
-1,3020908,1
-1,3020911,1
-1,3020912,1
-1,3020913,1
-1,3020919,2
-1,3020921,1
-1,3020922,1
-1,3020929,1
-1,3020943,1
-1,3020946,1
-1,3020947,1
-1,3020948,1
-1,3020949,1
-1,3020950,1
-1,3020951,1
-1,3020952,1
-1,3020953,1
-1,3020954,1
-1,3020955,1
-1,3020958,1
-1,3020959,2
-1,3020963,1
-1,3020964,1
-1,3020965,1
-1,3020966,1
-1,3020975,1
-1,3020976,2
-1,3020981,1
-1,3020984,1
-1,3020985,1
-1,3020986,1
-1,3020987,1
-1,3020995,2
-1,3021001,2
-1,3021014,1
-1,3021015,1
-1,3021016,1
-1,3021022,1
-1,3021030,1
-1,3021032,1
-1,3021035,1
-1,3021037,1
-1,3021039,1
-1,3021042,1
-1,3021043,1
-1,3021044,1
-1,3021045,2
-1,3021046,1
-1,3021052,2
-1,3021063,2
-1,3021064,1
-1,3021065,1
-1,3021066,1
-1,3021070,1
-1,3021078,1
-1,3021079,1
-1,3021080,2
-1,3021081,4
-1,3021086,1
-1,3021089,1
-1,3021090,1
-1,3021091,2
-1,3021092,1
-1,3021095,1
-1,3021097,1
-1,3021098,1
-1,3021099,1
-1,3021101,2
-1,3021105,1
-1,3021106,1
-1,3021107,1
-1,3021110,1
-1,3021111,1
-1,3021114,1
-1,3021118,1
-1,3021119,1
-1,3021120,1
-1,3021121,1
-1,3021122,1
-1,3021123,1
-1,3021124,1
-1,3021125,2
-1,3021126,1
-1,3021138,1
-1,3021142,1
-1,3021148,1
-1,3021150,1
-1,3021151,1
-1,3021155,1
-1,3021162,1
-1,3021164,1
-1,3021165,1
-1,3021166,3
-1,3021167,2
-1,3021168,1
-1,3021169,1
-1,3021170,1
-1,3021171,1
-1,3021172,2
-1,3021174,1
-1,3021175,2
-1,3021176,2
-1,3021177,2
-1,3021179,1
-1,3021181,2
-1,3021182,2
-1,3021183,1
-1,3021184,1
-1,3021186,1
-1,3021187,2
-1,3021189,1
-1,3021190,1
-1,3021191,1
-1,3021192,1
-1,3021193,1
-1,3021195,1
-1,3021196,1
-1,3021197,1
-1,3021198,1
-1,3021200,1
-1,3021204,2
-1,3021207,1
-1,3021209,1
-1,3021210,1
-1,3021213,1
-1,3021214,1
-1,3021217,1
-1,3021218,1
-1,3021219,1
-1,3021221,1
-1,3021222,1
-1,3021223,1
-1,3021224,1
-1,3021225,1
-1,3021226,1
-1,3021227,1
-1,3021228,1
-1,3021229,1
-1,3021231,1
-1,3021233,1
-1,3021235,2
-1,3021236,1
-1,3021237,1
-1,3021240,1
-1,3021241,1
-1,3021242,1
-1,3021243,1
-1,3021244,1
-1,3021245,1
-1,3021247,1
-1,3021248,1
-1,3021250,1
-1,3021251,1
-1,3021252,1
-1,3021254,1
-1,3021255,1
-1,3021256,1
-1,3021257,1
-1,3021258,1
-1,3021259,1
-1,3021260,1
-1,3021263,1
-1,3021264,1
-1,3021265,1
-1,3021266,1
-1,3021267,1
-1,3021268,1
-1,3021269,1
-1,3021270,1
-1,3021272,1
-1,3021273,1
-1,3021276,1
-1,3021277,2
-1,3021279,1
-1,3021280,1
-1,3021282,1
-1,3021283,1
-1,3021284,1
-1,3021288,1
-1,3021289,1
-1,3021290,1
-1,3021292,1
-1,3021293,1
-1,3021294,1
-1,3021298,1
-1,3021331,1
-1,3021332,1
-1,3021340,1
-1,3021343,1
-1,3021344,1
-1,3021345,2
-1,3021347,1
-1,3021356,1
-1,3021362,1
-1,3021364,2
-1,3021365,1
-1,3021368,1
-1,3021369,1
-1,3021370,1
-1,3021371,1
-1,3021372,1
-1,3021375,1
-1,3021377,1
-1,3021380,1
-1,3021381,1
-1,3021382,1
-1,3021386,1
-1,3021388,1
-1,3021389,1
-1,3021390,1
-1,3021391,2
-1,3021394,1
-1,3021398,1
-1,3021402,1
-1,3021403,1
-1,3021404,1
-1,3021406,1
-1,3021407,1
-1,3021410,1
-1,3021411,1
-1,3021412,1
-1,3021413,1
-1,3021414,1
-1,3021415,2
-1,3021416,1
-1,3021417,2
-1,3021418,1
-1,3021420,1
-1,3021427,2
-1,3021429,2
-1,3021431,1
-1,3021433,1
-1,3021434,1
-1,3021435,2
-1,3021436,1
-1,3021440,1
-1,3021443,1
-1,3021445,1
-1,3021447,1
-1,3021448,1
-1,3021449,1
-1,3021451,1
-1,3021452,1
-1,3021454,1
-1,3021455,1
-1,3021457,1
-1,3021458,1
-1,3021459,1
-1,3021460,1
-1,3021462,1
-1,3021463,1
-1,3021468,1
-1,3021469,1
-1,3021470,1
-1,3021472,1
-1,3021473,1
-1,3021474,1
-1,3021475,1
-1,3021477,1
-1,3021478,1
-1,3021480,1
-1,3021481,1
-1,3021485,2
-1,3021487,1
-1,3021488,1
-1,3021489,1
-1,3021493,1
-1,3021495,1
-1,3021498,1
-1,3021499,3
-1,3021500,1
-1,3021501,1
-1,3021504,1
-1,3021505,1
-1,3021507,1
-1,3021509,1
-1,3021511,1
-1,3021512,1
-1,3021513,1
-1,3021514,1
-1,3021515,1
-1,3021517,1
-1,3021520,1
-1,3021521,1
-1,3021524,1
-1,3021525,1
-1,3021527,1
-1,3021528,1
-1,3021530,1
-1,3021533,2
-1,3021535,1
-1,3021536,1
-1,3021539,1
-1,3021540,1
-1,3021543,1
-1,3021544,1
-1,3021545,1
-1,3021546,1
-1,3021549,1
-1,3021551,1
-1,3021556,1
-1,3021558,1
-1,3021559,1
-1,3021560,1
-1,3021561,2
-1,3021562,3
-1,3021563,1
-1,3021564,2
-1,3021565,1
-1,3021566,1
-1,3021568,1
-1,3021570,1
-1,3021572,1
-1,3021577,1
-1,3021578,1
-1,3021580,1
-1,3021583,1
-1,3021584,1
-1,3021587,1
-1,3021589,1
-1,3021591,1
-1,3121575,2
-1,3121576,1
-1,3121583,1
-1,3121585,1
-1,3121589,1
-1,3121590,1
-1,3121594,1
-1,3121598,1
-1,3121599,1
-1,3121612,1
-1,3121617,1
-1,3121619,1
-1,3121620,1
-1,3121622,1
-1,3121623,2
-1,3121624,1
-1,3121625,1
-1,3121626,1
-1,3121627,1
-1,3121629,2
-1,3121630,1
-1,3121635,1
-1,3121636,1
-1,3121637,1
-1,3121638,1
-1,3121639,1
-1,3121640,1
-1,3121641,2
-1,3121643,1
-1,3121648,1
-1,3121649,1
-1,3121650,1
-1,3121651,1
-1,3121652,1
-1,3121653,1
-1,3121657,1
-1,3121658,1
-1,3121664,1
-1,3121665,1
-1,3121666,1
-1,3121667,1
-1,3121668,1
-1,3121669,1
-1,3121670,1
-1,3121671,1
-1,3121678,1
-1,3121680,1
-1,3121683,1
-1,3121687,1
-1,3121690,1
-1,3121691,1
-1,3121694,1
-1,3121698,1
-1,3121701,1
-1,3121703,1
-1,3121705,1
-1,3121706,1
-1,3121708,1
-1,3121710,1
-1,3121711,1
-1,3121748,1
-1,3121753,1
-1,3121759,1
-1,3121761,1
-1,3121762,1
-1,3121770,1
-1,3121771,1
-1,3121773,1
-1,3121774,1
-1,3121775,1
-1,3121776,1
-1,3121777,1
-1,3121778,1
-1,3121781,1
-1,3121785,1
-1,3121786,1
-1,3121787,2
-1,3121788,1
-1,3121789,1
-1,3121790,3
-1,3121791,1
-1,3121792,1
-1,3121793,1
-1,3121794,1
-1,3121795,1
-1,3121796,1
-1,3121797,1
-1,3121798,1
-1,3121799,1
-1,3121800,1
-1,3121801,1
-1,3121802,1
-1,3121803,1
-1,3121804,1
-1,3121805,1
-1,3121806,1
-1,3121808,1
-1,3121810,1
-1,3121811,2
-1,3121812,1
-1,3121813,1
-1,3121814,1
-1,3121815,1
-1,3121816,1
-1,3121817,1
-1,3121818,1
-1,3121819,1
-1,3121820,1
-1,3121821,1
-1,3121822,1
-1,3121823,1
-1,3121824,2
-1,3121826,1
-1,3121827,1
-1,3121828,1
-1,3121829,1
-1,3121830,1
-1,3121831,1
-1,3121832,1
-1,3121833,1
-1,3121834,1
-1,3121835,1
-1,3121836,1
-1,3121837,1
-1,3121838,1
-1,3121839,1
-1,3121840,1
-1,3121842,1
-1,3121843,1
-1,3121844,1
-1,3121845,1
-1,3121846,2
-1,3121847,3
-1,3121848,2
-1,3121849,1
-1,3121850,1
-1,3121851,2
-1,3121852,2
-1,3121853,1
-1,3121854,1
-1,3121855,2
-1,3121856,1
-1,3121857,1
-1,3121858,1
-1,3121859,1
-1,3121863,2
-1,3121864,2
-1,3121865,1
-1,3121866,1
-1,3121867,2
-1,3121868,2
-1,3121870,1
-1,3121871,2
-1,3121872,1
-1,3121873,1
-1,3121874,1
-1,3121875,1
-1,3121876,2
-1,3121877,1
-1,3121879,1
-1,3121880,1
-1,3121881,2
-1,3121882,1
-1,3121884,1
-1,3121885,1
-1,3121886,1
-1,3121887,1
-1,3121888,2
-1,3121890,1
-1,3121891,1
-1,3121892,2
-1,3121893,1
-1,3121894,1
-1,3121895,1
-1,3121896,1
-1,3121897,1
-1,3121898,1
-1,3121899,1
-1,3121901,1
-1,3121902,1
-1,3121904,1
-1,3121905,1
-1,3121906,1
-1,3121907,2
-1,3121908,1
-1,3121911,1
-1,3121913,2
-1,3121936,1
-1,3121937,1
-1,3121938,2
-1,3121940,1
-1,3121942,1
-1,3121944,2
-1,3121948,1
-1,3121949,2
-1,3121950,1
-1,3121951,4
-1,3121952,1
-1,3121954,1
-1,3121957,1
-1,3121959,2
-1,3121961,1
-1,3121963,1
-1,3121964,2
-1,3121965,2
-1,3121969,1
-1,3121973,1
-1,3121979,1
-1,3121981,2
-1,3121982,3
-1,3121993,1
-1,3121999,1
-1,3122000,1
-1,3122001,1
-1,3122002,1
-1,3122003,1
-1,3122004,2
-1,3122005,2
-1,3122006,2
-1,3122008,1
-1,3122011,2
-1,3122016,1
-1,3122017,1
-1,3122018,1
-1,3122021,1
-1,3122022,1
-1,3122023,1
-1,3122026,3
-1,3122031,1
-1,3122039,1
-1,3122040,1
-1,3122042,2
-1,3122043,1
-1,3122044,1
-1,3122045,1
-1,3122046,1
-1,3122050,1
-1,3122052,1
-1,3122053,2
-1,3122058,1
-1,3122060,1
-1,3122061,1
-1,3122063,2
-1,3122065,1
-1,3122067,2
-1,3122072,1
-1,3122074,1
-1,3122075,1
-1,3122076,1
-1,3122078,1
-1,3122079,2
-1,3122080,1
-1,3122081,1
-1,3122082,1
-1,3122083,1
-1,3122084,1
-1,3122085,1
-1,3122091,1
-1,3122093,1
-1,3122097,1
-1,3122098,1
-1,3122099,1
-1,3122100,1
-1,3122101,1
-1,3122102,1
-1,3122104,1
-1,3122105,1
-1,3122106,1
-1,3122107,1
-1,3122110,1
-1,3122111,1
-1,3122113,1
-1,3122117,1
-1,3122123,1
-1,3122126,1
-1,3122127,1
-1,3122129,1
-1,3122135,1
-1,3122139,1
-1,3122140,1
-1,3122141,1
-1,3122142,1
-1,3122147,1
-1,3122154,1
-1,3122155,1
-1,3122156,1
-1,3122162,1
-1,3122163,1
-1,3122165,1
-1,3122166,1
-1,3122168,1
-1,3122169,1
-1,3122171,1
-1,3122172,1
-1,3122174,1
-1,3122175,1
-1,3122181,1
-1,3122182,1
-1,3122183,1
-1,3122184,1
-1,3122186,1
-1,3122187,1
-1,3122188,1
-1,3122189,1
-1,3122190,1
-1,3122193,1
-1,3122194,1
-1,3122198,1
-1,3122202,1
-1,3122203,1
-1,3122204,1
-1,3122205,1
-1,3122206,1
-1,3122207,1
-1,3122208,1
-1,3122209,1
-1,3122210,1
-1,3122212,1
-1,3122223,1
-1,3122226,1
-1,3122227,1
-1,3122231,1
-1,3122232,1
-1,3122234,1
-1,3122235,1
-1,3122236,1
-1,3122237,1
-1,3122238,1
-1,3122239,1
-1,3122240,1
-1,3122243,1
-1,3122246,1
-1,3122247,1
-1,3122249,1
-1,3122250,1
-1,3122251,1
-1,3122252,1
-1,3122255,1
-1,3122258,1
-1,3122260,1
-1,3122263,1
-1,3122264,1
-1,3122271,1
-1,3122272,2
-1,3122273,1
-1,3122274,1
-1,3122278,1
-1,3122279,2
-1,3122280,2
-1,3122281,2
-1,3122282,2
-1,3122283,2
-1,3122284,2
-1,3122285,1
-1,3122290,1
-1,3122291,1
-1,3122292,2
-1,3122293,1
-1,3122294,1
-1,3122295,2
-1,3122296,2
-1,3122297,2
-1,3122299,2
-1,3122300,2
-1,3122301,1
-1,3122302,1
-1,3122303,1
-1,3122304,1
-1,3122305,1
-1,3122306,1
-1,3122307,1
-1,3122308,1
-1,3122309,1
-1,3122310,1
-1,3122311,1
-1,3122312,1
-1,3122313,1
-1,3122314,1
-1,3122315,2
-1,3122316,1
-1,3122317,1
-1,3122318,1
-1,3122319,1
-1,3122320,2
-1,3122321,1
-1,3122322,1
-1,3122323,1
-1,3122324,1
-1,3122325,1
-1,3122326,1
-1,3122328,1
-1,3122329,1
-1,3122330,1
-1,3122331,1
-1,3122332,1
-1,3122333,1
-1,3122334,1
-1,3122335,1
-1,3122336,1
-1,3122337,1
-1,3122338,1
-1,3122339,1
-1,3122340,1
-1,3122341,1
-1,3122342,1
-1,3122343,2
-1,3122344,1
-1,3122345,1
-1,3122348,2
-1,3122349,1
-1,3122351,1
-1,3122352,1
-1,3122353,1
-1,3122354,1
-1,3122355,2
-1,3122356,1
-1,3122358,1
-1,3122359,1
-1,3122360,1
-1,3122361,1
-1,3122362,1
-1,3122363,1
-1,3122364,1
-1,3122365,1
-1,3122366,1
-1,3122367,1
-1,3122368,1
-1,3122369,1
-1,3122370,1
-1,3122371,1
-1,3122372,1
-1,3122374,2
-1,3122375,2
-1,3122376,2
-1,3122377,1
-1,3122378,2
-1,3122379,1
-1,3122380,1
-1,3122381,1
-1,3122382,1
-1,3122383,1
-1,3122384,1
-1,3122385,2
-1,3122386,1
-1,3122387,1
-1,3122388,1
-1,3122389,1
-1,3122390,1
-1,3122391,1
-1,3122392,1
-1,3122393,1
-1,3122394,1
-1,3122397,1
-1,3122398,1
-1,3122399,1
-1,3122400,1
-1,3122401,1
-1,3122402,1
-1,3122403,1
-1,3122404,1
-1,3122405,1
-1,3122406,1
-1,3122407,1
-1,3122408,1
-1,3122441,1
-1,3122442,1
-1,3122443,1
-1,3122444,1
-1,3122445,1
-1,3122446,1
-1,3122447,1
-1,3122448,1
-1,3122449,1
-1,3122450,1
-1,3122451,1
-1,3122452,1
-1,3122453,1
-1,3122455,1
-1,3122456,1
-1,3122458,1
-1,3122459,1
-1,3122460,1
-1,3122461,1
-1,3122462,1
-1,3122464,1
-1,3122465,2
-1,3122466,1
-1,3122467,1
-1,3122468,1
-1,3122469,2
-1,3122470,1
-1,3122471,1
-1,3122472,1
-1,3122473,1
-1,3122474,2
-1,3122475,1
-1,3122478,1
-1,3122479,1
-1,3122481,1
-1,3122483,1
-1,3122484,1
-1,3122486,1
-1,3122487,1
-1,3122490,1
-1,3122491,1
-1,3122494,1
-1,3122497,1
-1,3122498,1
-1,3122500,1
-1,3122501,1
-1,3122502,1
-1,3122503,1
-1,3122504,1
-1,3122505,1
-1,3122506,1
-1,3122513,1
-1,3122515,1
-1,3122516,1
-1,3122518,1
-1,3122519,1
-1,3122520,1
