OBJECTID,BPT,Cnt_BPT
-1,3020441,1
-1,3020443,1
-1,3020445,2
-1,3020449,1
-1,3020452,2
-1,3020470,2
-1,3020472,2
-1,3020474,1
-1,3020478,1
-1,3020481,2
-1,3020484,3
-1,3020485,1
-1,3020499,2
-1,3020501,1
-1,3020506,2
-1,3020522,1
-1,3020525,1
-1,3020526,3
-1,3020531,1
-1,3020532,1
-1,3020534,2
-1,3020539,1
-1,3020541,2
-1,3020545,4
-1,3020549,1
-1,3020552,1
-1,3020557,2
-1,3020562,1
-1,3020565,2
-1,3020567,2
-1,3020569,2
-1,3020571,2
-1,3020576,2
-1,3020577,3
-1,3020578,2
-1,3020583,2
-1,3020585,2
-1,3020586,1
-1,3020592,2
-1,3020595,2
-1,3020598,2
-1,3020601,1
-1,3020602,1
-1,3020609,2
-1,3020612,1
-1,3020636,2
-1,3020638,1
-1,3020641,1
-1,3020642,1
-1,3020643,1
-1,3020651,2
-1,3020653,1
-1,3020658,1
-1,3020660,2
-1,3020665,1
-1,3020672,3
-1,3020676,1
-1,3020679,2
-1,3020700,1
-1,3020702,3
-1,3020718,2
-1,3020721,1
-1,3020723,2
-1,3020760,1
-1,3020761,1
-1,3020764,2
-1,3020766,1
-1,3020768,1
-1,3020771,1
-1,3020774,3
-1,3020780,1
-1,3020781,1
-1,3020783,1
-1,3020785,1
-1,3020789,3
-1,3020790,2
-1,3020793,2
-1,3020794,2
-1,3020796,2
-1,3020797,1
-1,3020798,2
-1,3020802,1
-1,3020806,5
-1,3020807,1
-1,3020810,1
-1,3020812,1
-1,3020814,1
-1,3020820,1
-1,3020821,1
-1,3020822,1
-1,3020831,2
-1,3020832,1
-1,3020837,1
-1,3020838,1
-1,3020839,1
-1,3020840,1
-1,3020847,1
-1,3020850,2
-1,3020866,1
-1,3020871,1
-1,3020873,2
-1,3020877,2
-1,3020881,1
-1,3020882,2
-1,3020887,1
-1,3020889,2
-1,3020891,1
-1,3020897,2
-1,3020898,1
-1,3020899,1
-1,3020901,1
-1,3020906,1
-1,3020907,2
-1,3020908,1
-1,3020911,1
-1,3020912,1
-1,3020913,1
-1,3020919,1
-1,3020921,1
-1,3020922,1
-1,3020929,2
-1,3020943,1
-1,3020946,2
-1,3020947,2
-1,3020950,2
-1,3020953,1
-1,3020955,1
-1,3020958,1
-1,3020959,1
-1,3020964,2
-1,3020966,1
-1,3020975,2
-1,3020976,1
-1,3020981,2
-1,3020984,1
-1,3020985,1
-1,3020986,1
-1,3020987,1
-1,3020995,1
-1,3021001,1
-1,3021014,1
-1,3021015,2
-1,3021030,1
-1,3021032,1
-1,3021035,1
-1,3021037,1
-1,3021039,1
-1,3021042,1
-1,3021043,2
-1,3021045,1
-1,3021046,2
-1,3021052,1
-1,3021063,1
-1,3021064,2
-1,3021065,1
-1,3021066,1
-1,3021070,1
-1,3021078,2
-1,3021079,1
-1,3021080,1
-1,3021081,1
-1,3021086,1
-1,3021089,1
-1,3021090,1
-1,3021091,3
-1,3021095,2
-1,3021098,1
-1,3021099,2
-1,3021101,1
-1,3021105,1
-1,3021106,1
-1,3021107,1
-1,3021110,1
-1,3021111,1
-1,3021114,1
-1,3021118,1
-1,3021119,1
-1,3021120,1
-1,3021121,1
-1,3021122,1
-1,3021123,1
-1,3021124,1
-1,3021125,1
-1,3021126,3
-1,3021138,1
-1,3021142,1
-1,3021148,1
-1,3021150,1
-1,3021151,1
-1,3021162,2
-1,3021167,1
-1,3021168,2
-1,3021171,1
-1,3021172,1
-1,3021174,1
-1,3021177,1
-1,3021179,2
-1,3021181,1
-1,3021182,2
-1,3021183,2
-1,3021186,1
-1,3021187,1
-1,3021189,2
-1,3021190,2
-1,3021192,1
-1,3021193,1
-1,3021195,1
-1,3021196,1
-1,3021197,1
-1,3021198,1
-1,3021200,2
-1,3021204,2
-1,3021207,1
-1,3021209,1
-1,3021210,1
-1,3021213,1
-1,3021214,1
-1,3021217,1
-1,3021218,1
-1,3021219,1
-1,3021221,1
-1,3021222,1
-1,3021223,1
-1,3021224,1
-1,3021225,1
-1,3021226,1
-1,3021227,2
-1,3021229,1
-1,3021231,1
-1,3021233,1
-1,3021235,1
-1,3021236,2
-1,3021237,2
-1,3021240,1
-1,3021241,2
-1,3021243,1
-1,3021244,2
-1,3021247,2
-1,3021250,1
-1,3021251,1
-1,3021252,1
-1,3021254,1
-1,3021255,1
-1,3021256,1
-1,3021257,1
-1,3021258,1
-1,3021259,1
-1,3021260,1
-1,3021263,1
-1,3021265,1
-1,3021266,1
-1,3021267,1
-1,3021268,1
-1,3021269,1
-1,3021270,1
-1,3021272,1
-1,3021273,1
-1,3021276,2
-1,3021279,2
-1,3021282,1
-1,3021283,2
-1,3021288,1
-1,3021289,1
-1,3021290,1
-1,3021292,1
-1,3021293,1
-1,3021294,1
-1,3021298,1
-1,3021331,1
-1,3021332,1
-1,3021340,1
-1,3021343,1
-1,3021344,1
-1,3021345,2
-1,3021347,1
-1,3021356,1
-1,3021362,1
-1,3021364,1
-1,3021365,1
-1,3021368,1
-1,3021369,1
-1,3021370,2
-1,3021372,1
-1,3021375,2
-1,3021377,1
-1,3021380,1
-1,3021381,1
-1,3021382,1
-1,3021386,4
-1,3021388,1
-1,3021389,1
-1,3021390,1
-1,3021391,1
-1,3021394,1
-1,3021398,1
-1,3021402,1
-1,3021404,1
-1,3021407,1
-1,3021410,1
-1,3021411,1
-1,3021412,1
-1,3021413,1
-1,3021414,2
-1,3021415,1
-1,3021417,1
-1,3021418,1
-1,3021420,1
-1,3021427,1
-1,3021429,1
-1,3021431,1
-1,3021433,1
-1,3021434,1
-1,3021435,1
-1,3021436,1
-1,3021440,1
-1,3021443,1
-1,3021445,1
-1,3021447,2
-1,3021449,1
-1,3021451,1
-1,3021452,1
-1,3021454,1
-1,3021455,1
-1,3021457,1
-1,3021458,1
-1,3021459,1
-1,3021460,1
-1,3021462,1
-1,3021463,1
-1,3021468,1
-1,3021469,2
-1,3021470,1
-1,3021472,1
-1,3021473,1
-1,3021474,1
-1,3021475,2
-1,3021478,1
-1,3021480,1
-1,3021481,1
-1,3021485,1
-1,3021487,1
-1,3021488,1
-1,3021489,1
-1,3021493,1
-1,3021495,1
-1,3021498,1
-1,3021499,1
-1,3021500,1
-1,3021501,1
-1,3021504,1
-1,3021505,1
-1,3021507,1
-1,3021509,1
-1,3021511,4
-1,3021513,1
-1,3021514,1
-1,3021515,2
-1,3021517,1
-1,3021520,1
-1,3021521,1
-1,3021524,1
-1,3021525,1
-1,3021527,1
-1,3021528,1
-1,3021533,1
-1,3021535,1
-1,3021536,1
-1,3021539,1
-1,3021540,1
-1,3021543,1
-1,3021544,1
-1,3021545,1
-1,3021546,1
-1,3021549,1
-1,3021551,1
-1,3021556,1
-1,3021558,1
-1,3021560,1
-1,3021561,2
-1,3021563,5
-1,3021565,2
-1,3021568,1
-1,3021570,1
-1,3021572,1
-1,3021577,1
-1,3021578,1
-1,3021580,1
-1,3021583,1
-1,3021584,1
-1,3021587,1
-1,3021589,1
-1,3021591,1
-1,3121575,1
-1,3121576,1
-1,3121583,1
-1,3121585,1
-1,3121589,1
-1,3121590,1
-1,3121594,1
-1,3121598,1
-1,3121599,1
-1,3121612,1
-1,3121617,1
-1,3121619,1
-1,3121620,1
-1,3121622,1
-1,3121623,1
-1,3121624,1
-1,3121626,1
-1,3121627,1
-1,3121629,1
-1,3121630,1
-1,3121635,1
-1,3121636,1
-1,3121637,1
-1,3121639,1
-1,3121640,1
-1,3121641,1
-1,3121643,1
-1,3121648,2
-1,3121650,1
-1,3121651,2
-1,3121653,1
-1,3121657,2
-1,3121665,1
-1,3121666,1
-1,3121667,1
-1,3121669,1
-1,3121670,1
-1,3121671,2
-1,3121678,2
-1,3121687,2
-1,3121691,2
-1,3121698,1
-1,3121703,1
-1,3121706,2
-1,3121710,1
-1,3121711,1
-1,3121748,1
-1,3121753,1
-1,3121759,2
-1,3121761,1
-1,3121762,2
-1,3121771,2
-1,3121774,3
-1,3121776,1
-1,3121777,1
-1,3121778,2
-1,3121780,2
-1,3121785,1
-1,3121787,1
-1,3121788,2
-1,3121789,2
-1,3121790,2
-1,3121791,2
-1,3121793,3
-1,3121794,1
-1,3121795,2
-1,3121797,2
-1,3121799,2
-1,3121801,2
-1,3121803,2
-1,3121805,2
-1,3121808,1
-1,3121810,3
-1,3121812,2
-1,3121814,2
-1,3121816,2
-1,3121818,2
-1,3121819,1
-1,3121820,2
-1,3121822,2
-1,3121824,1
-1,3121826,2
-1,3121828,2
-1,3121830,2
-1,3121832,2
-1,3121834,2
-1,3121836,2
-1,3121838,2
-1,3121840,1
-1,3121842,2
-1,3121843,2
-1,3121844,1
-1,3121845,2
-1,3121846,1
-1,3121847,1
-1,3121848,1
-1,3121849,2
-1,3121850,2
-1,3121851,1
-1,3121852,1
-1,3121853,2
-1,3121854,2
-1,3121855,1
-1,3121856,2
-1,3121858,2
-1,3121859,2
-1,3121863,2
-1,3121864,2
-1,3121866,2
-1,3121867,2
-1,3121868,1
-1,3121869,1
-1,3121870,2
-1,3121871,1
-1,3121872,2
-1,3121874,2
-1,3121875,2
-1,3121877,1
-1,3121879,1
-1,3121880,1
-1,3121882,1
-1,3121884,1
-1,3121885,1
-1,3121886,1
-1,3121887,1
-1,3121889,2
-1,3121890,1
-1,3121891,1
-1,3121892,2
-1,3121893,2
-1,3121895,2
-1,3121897,2
-1,3121899,2
-1,3121904,2
-1,3121906,2
-1,3121908,1
-1,3121911,3
-1,3121936,1
-1,3121937,3
-1,3121942,1
-1,3121944,1
-1,3121948,3
-1,3121949,3
-1,3121950,3
-1,3121951,1
-1,3121952,2
-1,3121964,1
-1,3121965,1
-1,3121969,1
-1,3121970,2
-1,3121979,3
-1,3121982,1
-1,3121993,1
-1,3122000,1
-1,3122001,1
-1,3122002,1
-1,3122003,1
-1,3122005,2
-1,3122006,1
-1,3122008,2
-1,3122016,1
-1,3122017,1
-1,3122018,1
-1,3122021,1
-1,3122022,1
-1,3122023,1
-1,3122026,3
-1,3122031,1
-1,3122039,1
-1,3122040,1
-1,3122042,1
-1,3122045,2
-1,3122046,2
-1,3122050,2
-1,3122053,1
-1,3122058,1
-1,3122061,1
-1,3122063,2
-1,3122067,1
-1,3122074,1
-1,3122075,1
-1,3122078,3
-1,3122080,2
-1,3122082,2
-1,3122084,1
-1,3122091,1
-1,3122093,1
-1,3122097,1
-1,3122098,1
-1,3122099,1
-1,3122100,1
-1,3122101,1
-1,3122102,1
-1,3122104,1
-1,3122105,1
-1,3122106,1
-1,3122107,1
-1,3122110,1
-1,3122111,1
-1,3122113,1
-1,3122117,1
-1,3122123,1
-1,3122126,1
-1,3122127,1
-1,3122129,1
-1,3122135,1
-1,3122139,1
-1,3122140,1
-1,3122141,1
-1,3122142,1
-1,3122147,1
-1,3122154,1
-1,3122155,1
-1,3122156,1
-1,3122162,1
-1,3122163,1
-1,3122165,1
-1,3122166,1
-1,3122168,1
-1,3122169,1
-1,3122171,1
-1,3122172,1
-1,3122174,1
-1,3122175,1
-1,3122181,1
-1,3122182,1
-1,3122183,1
-1,3122184,1
-1,3122186,1
-1,3122187,1
-1,3122188,1
-1,3122189,1
-1,3122190,1
-1,3122193,1
-1,3122194,1
-1,3122198,1
-1,3122202,1
-1,3122203,1
-1,3122204,1
-1,3122205,1
-1,3122206,1
-1,3122207,1
-1,3122208,1
-1,3122209,1
-1,3122210,1
-1,3122212,1
-1,3122223,1
-1,3122226,1
-1,3122227,1
-1,3122231,1
-1,3122232,1
-1,3122234,1
-1,3122235,1
-1,3122236,1
-1,3122237,1
-1,3122238,1
-1,3122239,1
-1,3122240,1
-1,3122243,1
-1,3122246,1
-1,3122247,1
-1,3122249,1
-1,3122250,1
-1,3122251,1
-1,3122252,1
-1,3122255,1
-1,3122258,1
-1,3122260,1
-1,3122263,1
-1,3122264,1
-1,3122271,2
-1,3122272,3
-1,3122273,1
-1,3122279,2
-1,3122280,1
-1,3122281,1
-1,3122282,1
-1,3122283,1
-1,3122284,1
-1,3122285,1
-1,3122289,2
-1,3122290,2
-1,3122291,2
-1,3122292,1
-1,3122293,2
-1,3122294,3
-1,3122296,2
-1,3122297,1
-1,3122298,2
-1,3122299,2
-1,3122300,1
-1,3122301,2
-1,3122302,2
-1,3122304,2
-1,3122305,2
-1,3122306,2
-1,3122309,1
-1,3122312,2
-1,3122313,2
-1,3122315,2
-1,3122318,2
-1,3122319,2
-1,3122322,3
-1,3122324,2
-1,3122325,2
-1,3122329,2
-1,3122330,2
-1,3122334,2
-1,3122335,2
-1,3122337,2
-1,3122338,2
-1,3122339,2
-1,3122341,2
-1,3122343,1
-1,3122344,2
-1,3122347,2
-1,3122348,1
-1,3122351,2
-1,3122354,2
-1,3122355,1
-1,3122357,3
-1,3122359,2
-1,3122362,2
-1,3122363,2
-1,3122366,2
-1,3122367,2
-1,3122369,2
-1,3122370,1
-1,3122371,2
-1,3122373,5
-1,3122376,1
-1,3122377,3
-1,3122379,2
-1,3122380,3
-1,3122381,2
-1,3122382,1
-1,3122385,1
-1,3122387,2
-1,3122388,2
-1,3122389,2
-1,3122390,2
-1,3122391,2
-1,3122398,2
-1,3122400,2
-1,3122401,2
-1,3122403,2
-1,3122405,2
-1,3122406,2
-1,3122441,1
-1,3122442,1
-1,3122443,2
-1,3122448,2
-1,3122450,2
-1,3122451,2
-1,3122455,2
-1,3122458,2
-1,3122459,2
-1,3122460,2
-1,3122461,2
-1,3122463,3
-1,3122465,1
-1,3122466,2
-1,3122467,1
-1,3122468,1
-1,3122471,2
-1,3122472,2
-1,3122474,1
-1,3122475,1
-1,3122478,2
-1,3122479,2
-1,3122484,1
-1,3122486,1
-1,3122487,1
-1,3122490,3
-1,3122494,2
-1,3122498,1
-1,3122501,2
-1,3122504,2
-1,3122506,1
-1,3122513,2
-1,3122516,2
-1,3122518,2
-1,3122519,2
-1,3122521,2
-1,3122523,2
-1,3122526,2
-1,3122537,3
-1,3122538,1
-1,3122539,2
-1,3122540,2
-1,3122541,1
-1,3122542,2
-1,3122543,1
-1,3122544,2
-1,3122546,2
-1,3122548,1
-1,3122549,2
-1,3122551,1
-1,3122552,2
-1,3122555,2
-1,3122557,2
-1,3122559,2
-1,3122562,2
-1,3122565,2
-1,3122567,1
-1,3122568,2
-1,3122569,2
-1,3122571,1
-1,3122572,2
-1,3122575,2
-1,3122579,2
-1,3122581,2
-1,3122584,2
-1,3122589,1
-1,3122590,2
-1,3122591,2
-1,3122593,2
-1,3122595,2
-1,3122597,1
-1,3122598,1
-1,3122599,2
-1,3122601,2
-1,3122602,1
-1,3122604,2
-1,3122605,1
-1,3122608,2
-1,3122610,2
-1,3122612,2
-1,3122613,1
-1,3122614,1
-1,3122621,2
-1,3122623,2
-1,3122625,2
-1,3122627,1
-1,3122628,1
-1,3122629,2
-1,3122633,1
-1,3122634,2
-1,3122637,1
-1,3122638,2
-1,3122640,1
-1,3122641,1
-1,3122642,2
-1,3122644,2
-1,3122647,1
-1,3122648,2
-1,3122650,1
-1,3122651,2
-1,3122653,1
-1,3122654,2
-1,3122656,1
-1,3122657,2
-1,3122659,1
-1,3122660,2
-1,3122662,1
-1,3122663,1
-1,3122664,5
-1,3122666,1
-1,3122670,1
-1,3122671,1
-1,3122672,2
-1,3122675,2
-1,3122677,1
-1,3122678,2
-1,3122681,3
-1,3122683,1
-1,3122684,1
-1,3122685,2
-1,3122687,1
-1,3122688,2
-1,3122690,1
-1,3122691,1
-1,3122692,1
-1,3122693,2
-1,3122695,1
-1,3122696,1
-1,3122697,1
-1,3122698,1
-1,3122699,1
-1,3122701,2
-1,3122702,1
-1,3122705,1
-1,3122706,1
-1,3122707,1
-1,3122720,3
-1,3122723,2
-1,3122724,1
-1,3122725,1
-1,3122727,2
-1,3122728,1
-1,3122729,2
-1,3122730,1
-1,3122732,2
-1,3122733,2
-1,3122734,2
-1,3122735,2
-1,3122736,2
-1,3122738,2
-1,3122739,2
-1,3122740,1
-1,3122741,1
-1,3122742,1
-1,3122743,2
-1,3122744,1
-1,3122745,2
-1,3122746,2
-1,3122748,1
-1,3122749,2
-1,3122750,2
-1,3122751,2
-1,3122753,1
-1,3122754,2
-1,3122755,1
-1,3122756,2
-1,3122758,1
-1,3122759,2
-1,3122760,2
-1,3122761,2
-1,3122762,1
-1,3122763,2
-1,3122764,1
-1,3122766,1
-1,3122767,1
-1,3122768,2
-1,3122769,2
-1,3122770,3
-1,3122771,2
-1,3122772,2
-1,3122773,2
-1,3122777,1
-1,3122778,1
-1,3122780,1
-1,3122781,2
-1,3122782,3
-1,3122783,2
-1,3122784,2
-1,3122785,2
-1,3122786,2
-1,3122787,1
-1,3122788,1
-1,3122789,1
-1,3122794,1
-1,3122796,1
-1,3122799,2
-1,3122806,2
-1,3122810,1
-1,3122814,1
-1,3122815,1
-1,3122816,2
-1,3122817,3
-1,3122818,1
-1,3122819,5
-1,3122821,3
-1,3122823,1
-1,3122824,2
-1,3122826,1
-1,3122829,2
-1,3122833,2
-1,3122835,2
-1,3122837,2
-1,3122838,2
-1,3122839,1
-1,3122841,2
-1,3122842,2
-1,3122850,1
-1,3122851,1
-1,3122855,1
-1,3122856,2
-1,3122859,1
-1,3122860,3
-1,3122861,1
-1,3122871,1
-1,3122873,1
-1,3122874,2
-1,3122881,1
-1,3122884,2
-1,3122888,2
-1,3122889,2
-1,3122890,1
-1,3122891,1
-1,3122892,1
-1,3122893,1
-1,3122894,1
-1,3122895,1
-1,3122896,1
-1,3122898,1
-1,3122899,1
-1,3122902,2
-1,3122903,2
-1,3122908,1
-1,3122909,4
-1,3122910,2
-1,3122916,2
-1,3122918,2
-1,3122922,2
-1,3122924,1
-1,3122926,2
-1,3122930,1
-1,3122933,2
-1,3122935,1
-1,3122936,2
-1,3122937,2
-1,3122942,1
-1,3122943,2
-1,3122944,2
-1,3122945,2
-1,3122946,1
-1,3122947,2
-1,3122948,2
-1,3122949,2
-1,3122950,2
-1,3122951,2
-1,3122952,3
-1,3122953,2
-1,3122954,2
-1,3122955,2
-1,3122956,2
-1,3122957,2
-1,3122958,3
-1,3122959,2
-1,3122960,2
-1,3122961,2
-1,3122962,2
-1,3122963,2
-1,3122964,2
-1,3122965,2
-1,3122966,2
-1,3122967,1
-1,3122968,2
-1,3122969,2
-1,3122970,2
-1,3122971,2
-1,3122972,2
-1,3122973,2
-1,3122974,2
-1,3122975,2
-1,3122976,2
-1,3122977,2
-1,3122978,2
-1,3122979,2
-1,3122980,2
-1,3122981,2
-1,3122982,2
-1,3122983,2
-1,3122984,2
-1,3122985,1
-1,3122986,2
-1,3122987,2
-1,3122988,2
-1,3122989,2
-1,3122990,2
-1,3122991,2
-1,3122992,2
-1,3122993,2
-1,3122994,2
-1,3122995,2
-1,3122996,2
-1,3122997,2
-1,3122998,2
-1,3122999,1
-1,3123000,2
-1,3123001,2
-1,3123002,2
-1,3123003,2
-1,3123004,2
-1,3123005,2
-1,3123006,1
-1,3123007,1
-1,3123008,2
-1,3123009,2
-1,3123010,2
-1,3123011,2
-1,3123012,2
-1,3123013,2
-1,3123014,2
-1,3123015,2
-1,3123016,2
-1,3123017,2
-1,3123018,2
-1,3123019,1
-1,3123020,2
-1,3123021,2
-1,3123022,2
-1,3123023,2
-1,3123024,2
-1,3123025,2
-1,3123026,2
-1,3123027,2
-1,3123028,2
-1,3123029,2
-1,3123030,2
-1,3123031,2
-1,3123032,2
-1,3123033,2
-1,3123034,2
-1,3123035,2
-1,3123036,2
-1,3123037,2
-1,3123039,2
-1,3123040,2
-1,3123041,1
-1,3123042,2
-1,3123043,2
-1,3123044,1
-1,3123045,2
-1,3123046,2
-1,3123047,2
-1,3123048,2
-1,3123049,2
-1,3123050,2
-1,3123051,2
-1,3123052,2
-1,3123053,2
-1,3123054,2
-1,3123055,2
-1,3123056,2
-1,3123057,2
-1,3123058,2
-1,3123059,2
-1,3123060,2
-1,3123061,2
-1,3123062,2
-1,3123063,2
-1,3123064,1
-1,3123065,2
-1,3123066,2
-1,3123067,1
-1,3123069,2
-1,3123070,1
-1,3123071,2
-1,3123072,2
-1,3123073,2
-1,3123074,2
-1,3123075,2
-1,3123076,2
-1,3123077,2
-1,3123078,1
-1,3123079,2
-1,3123080,2
-1,3123081,1
-1,3123082,2
-1,3123083,2
-1,3123084,2
-1,3123085,2
-1,3123086,2
-1,3123087,2
-1,3123088,1
-1,3123089,2
-1,3123090,2
-1,3123091,2
-1,3123092,2
-1,3123093,2
-1,3123094,2
-1,3123095,2
-1,3123096,2
-1,3123097,2
-1,3123098,1
-1,3123099,2
-1,3123100,2
-1,3123101,2
-1,3123102,2
-1,3123103,2
-1,3123109,1
-1,3123112,1
-1,3123115,1
-1,3123116,1
-1,3123117,2
-1,3123121,1
-1,3123123,1
-1,3123125,1
-1,3123128,1
-1,3123130,1
-1,3123133,1
-1,3123134,2
-1,3123136,1
-1,3123140,1
-1,3123142,1
-1,3123143,1
-1,3123148,1
-1,3123150,1
-1,3123152,1
-1,3123156,1
-1,3123161,1
-1,3123165,1
-1,3123166,1
-1,3123167,1
-1,3123170,1
-1,3123173,1
-1,3123175,1
-1,3123176,1
-1,3123180,1
-1,3123182,1
-1,3123186,1
-1,3123188,2
-1,3123189,1
-1,3123191,1
-1,3123192,1
-1,3123195,1
-1,3123197,1
-1,3123202,1
-1,3123204,1
-1,3123210,1
-1,3123216,1
-1,3123219,2
-1,3123225,1
-1,3123227,2
-1,3123230,1
-1,3123231,2
-1,3123234,1
-1,3123237,2
-1,3123241,1
-1,3123245,2
-1,3123248,1
-1,3123252,1
-1,3123253,2
-1,3123254,1
-1,3123255,1
-1,3123256,1
-1,3123257,1
-1,3123260,1
-1,3123264,1
-1,3123266,2
-1,3123267,1
-1,3123270,2
-1,3123271,1
-1,3123278,4
-1,3123282,1
-1,3123284,1
-1,3123287,1
-1,3123290,1
-1,3123291,1
-1,3123292,1
-1,3123293,2
-1,3123294,1
-1,3123295,2
-1,3123296,2
-1,3123302,1
-1,3123303,1
-1,3123305,1
-1,3123308,2
-1,3123309,2
-1,3123312,2
-1,3123316,1
-1,3123321,1
-1,3123323,1
-1,3123328,1
-1,3123330,1
-1,3123336,3
-1,3123338,1
-1,3123339,2
-1,3123341,1
-1,3123342,2
-1,3123343,1
-1,3123344,1
-1,3123345,1
-1,3123346,1
-1,3123347,1
-1,3123348,1
-1,3123349,2
-1,3123350,1
-1,3123352,1
-1,3123353,1
-1,3123354,2
-1,3123355,1
-1,3123357,2
-1,3123358,1
-1,3123360,1
-1,3123361,1
-1,3123362,1
-1,3123363,2
-1,3123364,1
-1,3123365,2
-1,3123366,1
-1,3123367,2
-1,3123368,1
-1,3123369,2
-1,3123370,1
-1,3123371,1
-1,3123373,1
-1,3123376,1
-1,3123377,1
-1,3123384,1
-1,3123390,1
-1,3123391,2
-1,3123392,1
-1,3123395,1
-1,3123402,2
-1,3123405,1
-1,3123406,1
-1,3123411,1
-1,3123415,1
-1,3123420,1
-1,3123422,1
-1,3123424,1
-1,3123429,1
-1,3123432,1
-1,3123440,1
-1,3123444,1
-1,3123451,1
-1,3123452,1
-1,3123453,1
-1,3123454,1
-1,3123455,1
-1,3123456,2
-1,3123457,2
-1,3123458,1
-1,3123461,1
-1,3123464,1
-1,3123465,1
-1,3123466,1
-1,3123468,1
-1,3123469,2
-1,3123470,1
-1,3123474,1
-1,3123476,1
-1,3123477,2
-1,3123478,4
-1,3123480,2
-1,3123482,2
-1,3123483,2
-1,3123484,1
-1,3123485,2
-1,3123486,2
-1,3123487,3
-1,3123493,1
-1,3123495,1
-1,3123496,1
-1,3123497,1
-1,3123498,1
-1,3123499,1
-1,3123500,1
-1,3123501,1
-1,3123502,1
-1,3123503,1
-1,3123504,1
-1,3123505,1
-1,3123506,1
-1,3123517,1
-1,3123518,1
-1,3123524,1
-1,3123527,2
-1,3123528,1
-1,3123529,1
-1,3123532,2
-1,3123533,1
-1,3123536,1
-1,3123537,2
-1,3123539,2
-1,3123541,1
-1,3123542,1
-1,3123543,2
-1,3123544,2
-1,3123547,2
-1,3123551,1
-1,3123552,2
-1,3123553,2
-1,3123556,3
-1,3123559,2
-1,3123568,3
-1,3123574,2
-1,3123577,2
-1,3123578,1
-1,3123579,2
-1,3123580,2
-1,3123581,2
-1,3123586,2
-1,3123591,1
-1,3123594,2
-1,3123595,1
-1,3123596,2
-1,3123599,1
-1,3123602,2
-1,3123607,2
-1,3123609,2
-1,3123610,1
-1,3123611,1
-1,3123615,2
-1,3123618,2
-1,3123620,2
-1,3123621,2
-1,3123624,1
-1,3123632,1
-1,3123635,1
-1,3123636,3
-1,3123642,2
-1,3123645,2
-1,3123646,2
-1,3123649,1
-1,3123651,1
-1,3123652,1
-1,3123653,2
-1,3123654,1
-1,3123655,1
-1,3123656,2
-1,3123661,2
-1,3123665,1
-1,3123667,1
-1,3123668,1
-1,3123669,1
-1,3123670,1
-1,3123671,1
-1,3123672,1
-1,3123675,3
-1,3123676,2
-1,3123678,2
-1,3123679,2
-1,3123680,2
-1,3123681,1
-1,3123682,2
-1,3123683,2
-1,3123684,2
-1,3123685,2
-1,3123686,2
-1,3123687,1
-1,3123688,2
-1,3123689,2
-1,3123690,2
-1,3123691,2
-1,3123692,2
-1,3123693,2
-1,3123694,2
-1,3123695,2
-1,3123696,2
-1,3123697,2
-1,3123698,2
-1,3123699,2
-1,3123700,2
-1,3123701,2
-1,3123702,2
-1,3123703,2
-1,3123704,2
-1,3123705,3
-1,3123706,1
-1,3123708,1
-1,3123709,1
-1,3123710,1
-1,3123711,1
-1,3123715,1
-1,3123716,1
-1,3123717,1
-1,3123718,1
-1,3123722,1
-1,3123723,1
-1,3123728,1
-1,3123731,1
-1,3123733,1
-1,3123736,2
-1,3123737,1
-1,3123738,1
-1,3123739,1
-1,3123742,1
-1,3123747,1
-1,3123749,1
-1,3123750,1
-1,3123754,1
-1,3123757,2
-1,3123758,2
-1,3123760,2
-1,3123761,2
-1,3123762,1
-1,3123763,1
-1,3123796,1
-1,3123802,2
-1,3123815,2
-1,3123816,2
-1,3123817,2
-1,3123819,2
-1,3123830,2
-1,3123838,3
-1,3123852,2
-1,3123854,2
-1,3123875,2
-1,3123879,2
-1,3123890,2
-1,3123897,2
-1,3123906,1
-1,3123907,2
-1,3123908,4
-1,3123909,1
-1,3123910,3
-1,3123911,4
-1,3123915,1
-1,3123916,2
-1,3123917,1
-1,3123918,2
-1,3123919,2
-1,3123920,1
-1,3123921,2
-1,3123922,1
-1,3123923,2
-1,3123924,1
-1,3123925,2
-1,3123926,1
-1,3123927,2
-1,3123928,1
-1,3123929,2
-1,3123930,1
-1,3123931,2
-1,3123932,1
-1,3123933,2
-1,3123934,1
-1,3123935,2
-1,3123936,2
-1,3123937,1
-1,3123938,2
-1,3123939,1
-1,3123940,2
-1,3123941,1
-1,3123942,2
-1,3123943,1
-1,3123944,2
-1,3123945,1
-1,3123946,2
-1,3123947,1
-1,3123948,2
-1,3123949,1
-1,3123950,2
-1,3123951,1
-1,3123952,2
-1,3123953,1
-1,3123954,1
-1,3123955,2
-1,3123956,2
-1,3123957,1
-1,3123958,2
-1,3123959,1
-1,3123960,2
-1,3123961,1
-1,3123962,2
-1,3123963,1
-1,3123964,2
-1,3123965,1
-1,3123966,2
-1,3123967,1
-1,3123968,2
-1,3123969,1
-1,3123970,2
-1,3123971,1
-1,3123972,2
-1,3123973,1
-1,3123974,2
-1,3123975,1
-1,3123976,2
-1,3123977,1
-1,3123978,2
-1,3123979,1
-1,3123980,1
-1,3123981,1
-1,3123984,2
-1,3123985,1
-1,3123986,1
-1,3123992,2
-1,3123993,2
-1,3123995,1
-1,3123998,2
-1,3123999,1
-1,3124000,2
-1,3124001,2
-1,3124002,2
-1,3124003,2
-1,3124005,1
